year,race_id,ground,rotation,length,weather,ground_condition,start_time,rank,name,sex_age,e_weight,jockey,gap,p_rank,acsent,odds,pop,h_weight
2014,201409050402,ダ,右,1800m,晴,良,10:35,16,ニホンピロシナバー,牡2,55,酒井学,,,,7.9,4,488(+4)
2014,201409050403,芝,右,1400m,晴,良,11:05,1,タマモイヤリング,牝2,54,浜中俊,,7-6,35.5,5.3,3,456(-2)
2014,201409050403,芝,右,1400m,晴,良,11:05,2,オヒア,牝2,54,蛯名正義,ハナ,4-4,35.7,3.1,1,446(+4)
2014,201409050403,芝,右,1400m,晴,良,11:05,3,ディアエナ,牝2,54,小牧太,1.1/2,4-3,36.0,10.3,5,508(-16)
2014,201409050403,芝,右,1400m,晴,良,11:05,4,ジューンブラジリエ,牡2,55,和田竜二,1.3/4,6-6,36.0,18.9,7,464(+4)
2014,201409050403,芝,右,1400m,晴,良,11:05,5,デンコウハシャ,牡2,55,高倉稜,ハナ,10-11,35.6,14.0,6,440(+6)
2014,201409050403,芝,右,1400m,晴,良,11:05,6,ツジスーパーサクラ,牝2,54,藤田伸二,ハナ,10-10,35.6,79.4,12,462(+14)
2014,201409050403,芝,右,1400m,晴,良,11:05,7,ノースメイジャイ,牝2,54,武豊,クビ,1-1,36.5,21.3,8,492(-8)
2014,201409050403,芝,右,1400m,晴,良,11:05,8,シゲルデンガク,牡2,55,秋山真一,3/4,9-9,36.0,24.1,9,444(+4)
2014,201409050403,芝,右,1400m,晴,良,11:05,9,パンプキンパイ,牝2,54,藤岡佑介,2,15-15,35.0,208.8,14,412(0)
2014,201409050403,芝,右,1400m,晴,良,11:05,10,トワイライトキッス,牝2,54,横山典弘,3/4,3-5,36.8,4.5,2,458(0)
2014,201409050403,芝,右,1400m,晴,良,11:05,11,チョウゴキゲン,牡2,55,幸英明,1/2,7-8,36.6,53.1,11,516(-6)
2014,201409050403,芝,右,1400m,晴,良,11:05,12,トウカイクローネ,牡2,55,川田将雅,ハナ,2-2,37.2,7.3,4,472(+8)
2014,201409050403,芝,右,1400m,晴,良,11:05,13,シゲルシチフクジン,牝2,54,酒井学,クビ,17-17,35.0,360.0,16,418(+2)
2014,201409050403,芝,右,1400m,晴,良,11:05,14,ファインドミー,牝2,54,四位洋文,1.1/4,12-12,36.1,39.8,10,460(+6)
2014,201409050403,芝,右,1400m,晴,良,11:05,15,ダイゴサクラ,牝2,54,太宰啓介,クビ,18-17,35.2,81.2,13,462(+2)
2014,201409050403,芝,右,1400m,晴,良,11:05,16,アグリナンバーワン,牝2,54,松山弘平,1.3/4,13-13,36.2,400.9,17,408(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,1,クイーンズターフ,牝2,54,横山典弘,,7-5,37.3,2.4,1,460(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,2,トーホウレゼルヴ,牝2,54,浜中俊,クビ,2-2,38.6,2.7,2,450(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,3,グラッブユアコート,牝2,54,武豊,3,1-1,39.1,7.8,3,470(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,4,ソウルヴァルキリー,牝2,54,太宰啓介,9,11-11,37.2,80.8,11,476(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,5,ディルフィン,牝2,54,松山弘平,1/2,6-7,39.3,174.9,13,430(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,6,ヤマノルミナス,牝2,54,秋山真一,1/2,9-10,38.9,36.3,9,466(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,7,サスガ,牝2,54,高倉稜,クビ,3-3,40.4,29.6,8,462(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,8,クリオロ,牝2,54,国分恭介,2.1/2,10-8,39.0,269.4,15,462(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,9,ヤマカツセレーヌ,牝2,54,国分優作,1/2,5-6,40.2,11.5,4,442(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,10,ブラックノヴァ,牝2,54,幸英明,クビ,4-4,40.6,23.0,6,430(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,11,チェイスザチャンス,牝2,54,酒井学,2.1/2,12-12,38.0,18.3,5,498(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,12,アルテミスアロー,牝2,54,和田竜二,2.1/2,13-12,38.1,83.6,12,494(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,13,スキュラ,牝2,54,藤岡佑介,1/2,7-8,40.5,23.0,7,468(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,14,テイエムカケヌケロ,牝2,54,小牧太,大,14-14,39.8,242.8,14,436(0)
2014,201409050404,ダ,右,1400m,晴,良,11:35,15,ストレーニア,牝2,54,蛯名正義,2.1/2,15-15,37.7,45.1,10,464(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,1,ナガラフラワー,牝2,54,藤岡佑介,,8-9,34.6,27.5,8,466(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,2,サウンドバーニング,牡2,55,幸英明,1.3/4,4-4,35.7,10.0,4,434(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,3,シビックハート,牝2,54,高倉稜,1.1/4,8-7,35.3,51.0,10,436(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,4,ユキヒョウ,牡2,55,国分優作,アタマ,5-5,35.6,20.7,7,478(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,5,ビヴロスト,牝2,54,浜中俊,3/4,6-6,35.6,3.2,2,472(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,6,インペカブル,牝2,54,川田将雅,クビ,2-2,36.5,4.3,3,452(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,7,ビセックスタイル,牝2,54,和田竜二,2.1/2,10-10,35.4,17.7,6,464(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,8,エニシイチダイ,牡2,55,松山弘平,ハナ,1-1,36.9,10.5,5,470(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,9,オルナ,牡2,55,武豊,3,7-7,36.4,3.0,1,492(0)
2014,201409050405,芝,右, 外1800m,晴,良,12:25,10,ノムベサ,牡2,55,酒井学,1.1/2,2-3,37.5,34.2,9,490(0)
2014,201409050406,ダ,右,1400m,晴,良,12:55,1,リバーソウル,牡3,56,幸英明,,6-6,37.3,11.6,6,454(0)
2014,201409050406,ダ,右,1400m,晴,良,12:55,2,ナリタロック,牡4,57,高倉稜,1.1/4,9-10,36.9,22.3,8,504(-4)
2014,201409050406,ダ,右,1400m,晴,良,12:55,3,ラテンロック,牡3,56,浜中俊,クビ,7-7,37.2,8.1,3,510(+6)
2014,201409050406,ダ,右,1400m,晴,良,12:55,4,ヴェアデイロス,牡5,57,藤岡佑介,アタマ,14-13,36.2,40.6,10,450(+6)
2014,201409050406,ダ,右,1400m,晴,良,12:55,5,アドマイヤヤング,牡3,56,小牧太,1/2,3-3,38.0,2.7,1,510(0)
2014,201409050406,ダ,右,1400m,晴,良,12:55,6,メイショウゼロセン,牡3,56,酒井学,クビ,1-1,38.5,88.2,11,504(+10)
2014,201409050406,ダ,右,1400m,晴,良,12:55,7,メイショウホウトウ,牡3,56,和田竜二,1.1/4,4-4,38.1,3.4,2,492(+2)
2014,201409050406,ダ,右,1400m,晴,良,12:55,8,ボールドジャパン,牡3,56,秋山真一,1.1/2,8-7,37.6,16.8,7,518(+4)
2014,201409050406,ダ,右,1400m,晴,良,12:55,9,マークスマン,セ4,57,松山弘平,クビ,12-11,37.2,10.6,4,510(+6)
2014,201409050406,ダ,右,1400m,晴,良,12:55,10,ハーマンミュート,セ4,57,国分優作,1/2,4-4,38.6,215.3,14,502(+6)
2014,201409050406,ダ,右,1400m,晴,良,12:55,11,アバンサル,牡3,56,国分恭介,2.1/2,14-13,37.4,11.6,5,512(-4)
2014,201409050406,ダ,右,1400m,晴,良,12:55,12,バルトロメオ,牡4,57,太宰啓介,クビ,11-9,38.0,126.8,12,480(+6)
2014,201409050406,ダ,右,1400m,晴,良,12:55,13,バトルムーングロウ,牝3,54,武豊,1.3/4,2-2,39.6,26.4,9,484(-4)
2014,201409050406,ダ,右,1400m,晴,良,12:55,14,イイチョ,牝3,54,四位洋文,アタマ,9-11,38.2,219.5,15,442(-2)
2014,201409050406,ダ,右,1400m,晴,良,12:55,15,ポロタン,牝4,55,藤田伸二,4,12-15,38.4,168.6,13,434(-16)
2014,201409050406,ダ,右,1400m,晴,良,12:55,16,クリノジュロウジン,牡3,56,小林徹弥,2.1/2,16-16,38.4,388.7,16,472(0)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,1,イサベル,牝3,54,浜中俊,,6-7,35.1,2.1,1,446(-6)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,2,エイシンエルヴィン,牡3,56,秋山真一,3.1/2,8-9,35.6,4.0,2,504(+2)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,3,カレンバッドボーイ,牡4,57,武豊,アタマ,6-6,35.8,7.3,4,496(+16)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,4,リノリオ,牡3,56,酒井学,1/2,15-13,35.2,14.5,5,500(+6)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,5,ハギノブシドウ,牡4,57,蛯名正義,クビ,10-10,35.7,235.8,16,500(+4)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,6,アドマイヤライン,牡4,57,川田将雅,クビ,3-3,36.4,22.4,6,454(+4)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,7,メイショウヤマホコ,牡4,57,小牧太,クビ,17-14,35.1,121.0,13,472(+8)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,8,マイネリベルタス,牝3,54,高倉稜,2,17-16,35.2,43.2,7,428(0)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,9,ドラゴンストリート,牡3,56,幸英明,3/4,2-2,37.3,6.2,3,478(+10)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,10,ウメ,牝3,54,国分優作,クビ,11-11,36.0,320.7,18,456(+6)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,11,アグネスキング,牡3,56,四位洋文,クビ,5-5,36.8,298.1,17,520(0)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,12,スノーストーム,牡4,57,藤岡佑介,3/4,11-11,36.2,54.7,8,500(+2)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,13,ダブルイーグル,牡6,57,太宰啓介,アタマ,8-7,36.7,166.4,15,472(-2)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,14,ティーエスネオ,牡3,56,和田竜二,ハナ,14-18,35.5,138.6,14,520(+10)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,15,ウインレーベン,牡3,56,松山弘平,ハナ,3-4,37.1,76.4,10,458(+6)
2014,201409050407,芝,右, 外1800m,晴,良,13:25,16,セトノフラッパー,牝4,55,田中健,ハナ,1-1,37.7,94.4,11,444(+6)
2014,201409050408,ダ,右,1800m,晴,良,13:55,1,フォローハート,牝3,54,幸英明,,4-5-4-3,37.1,7.0,3,460(+2)
2014,201409050408,ダ,右,1800m,晴,良,13:55,2,シンワウォッカ,牝5,55,藤田伸二,3/4,6-6-6-3,37.2,51.2,12,494(-12)
2014,201409050408,ダ,右,1800m,晴,良,13:55,3,サンレーン,牝4,55,酒井学,1.1/4,1-1-1-1,38.0,7.4,4,482(-8)
2014,201409050408,ダ,右,1800m,晴,良,13:55,4,デコレイト,牝5,55,川田将雅,3/4,2-2-2-2,38.0,26.1,8,466(+2)
2014,201409050408,ダ,右,1800m,晴,良,13:55,5,ハナズインパルス,牝4,55,蛯名正義,3/4,7-7-7-7,37.5,42.0,11,478(-2)
2014,201409050408,ダ,右,1800m,晴,良,13:55,6,ベルフィオーレ,牝3,54,藤岡佑介,アタマ,11-11-10-9,37.3,2.8,1,434(+14)
2014,201409050408,ダ,右,1800m,晴,良,13:55,7,ブライトエルフ,牝5,55,和田竜二,1/2,8-8-7-9,37.5,22.5,7,462(+8)
2014,201409050408,ダ,右,1800m,晴,良,13:55,8,ウルティマミューズ,牝3,54,浜中俊,1/2,13-14-13-12,37.2,3.4,2,444(+2)
2014,201409050408,ダ,右,1800m,晴,良,13:55,9,セレッソレアル,牝3,54,国分優作,アタマ,15-15-15-16,37.0,19.5,6,484(+12)
2014,201409050408,ダ,右,1800m,晴,良,13:55,10,ブルーボサノヴァ,牝3,54,国分恭介,クビ,13-13-13-15,37.2,180.4,16,472(-4)
2014,201409050408,ダ,右,1800m,晴,良,13:55,11,ポレイア,牝5,55,武豊,1/2,10-9-9-7,37.8,73.5,14,516(+2)
2014,201409050408,ダ,右,1800m,晴,良,13:55,12,アドマイヤキュート,牝5,55,ビュイッ,ハナ,12-12-10-11,37.5,28.5,9,440(-2)
2014,201409050408,ダ,右,1800m,晴,良,13:55,13,ニーレンベルギア,牝5,55,松山弘平,2.1/2,16-16-15-12,37.5,131.0,15,446(-6)
2014,201409050408,ダ,右,1800m,晴,良,13:55,14,マトリョーシカ,牝3,54,高倉稜,9,8-9-10-12,39.3,18.8,5,494(0)
2014,201409050408,ダ,右,1800m,晴,良,13:55,15,メイショウアズミノ,牝3,54,秋山真一,3.1/2,4-4-4-3,40.6,53.7,13,460(-4)
2014,201409050408,ダ,右,1800m,晴,良,13:55,16,ロトラトゥール,牝3,54,横山典弘,1.1/2,3-3-3-3,41.0,37.3,10,500(+12)
2014,201409050409,芝,右,2200m,晴,良,14:25,1,アドマイヤスピカ,牡4,57,川田将雅,,5-4-5-5,34.9,3.2,2,498(0)
2014,201409050409,芝,右,2200m,晴,良,14:25,2,アグリッパーバイオ,牡3,55,ビュイッ,1/2,3-3-3-3,35.1,7.0,4,446(-2)
2014,201409050409,芝,右,2200m,晴,良,14:25,3,ヒロノプリンス,牡4,57,国分優作,ハナ,1-1-1-1,35.3,11.4,5,476(0)
2014,201409050409,芝,右,2200m,晴,良,14:25,4,コルサーレ,牡3,55,浜中俊,2.1/2,6-6-6-7,34.8,4.9,3,480(0)
2014,201409050409,芝,右,2200m,晴,良,14:25,5,カナロア,牡5,57,藤岡佑介,2,2-2-2-2,35.9,2.6,1,462(0)
2014,201409050409,芝,右,2200m,晴,良,14:25,6,キンショータイム,牡4,57,秋山真一,1.1/2,7-7-8-9,35.0,61.0,9,494(-2)
2014,201409050409,芝,右,2200m,晴,良,14:25,7,マイネアルナイル,牝5,55,松山弘平,クビ,3-4-3-3,36.1,21.7,6,500(+8)
2014,201409050409,芝,右,2200m,晴,良,14:25,8,グッドカフェ,セ6,57,高倉稜,同着,8-8-7-8,35.2,82.3,10,494(+14)
2014,201409050409,芝,右,2200m,晴,良,14:25,9,ラニカイツヨシ,牡5,57,太宰啓介,クビ,10-10-10-9,34.9,28.7,7,496(0)
2014,201409050409,芝,右,2200m,晴,良,14:25,10,ウエスタンレベッカ,牝4,55,幸英明,2.1/2,9-9-9-6,35.8,43.2,8,442(+2)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,1,ホーカーテンペスト,牡5,57,浜中俊,,6-6-5-5,35.3,8.7,3,496(-2)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,2,アロヒラニ,牡5,54,藤岡佑介,3,3-3-3-2,36.0,44.0,11,446(-6)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,3,ヴォルシェーブ,牡3,55,ビュイッ,ハナ,8-8-10-10,35.4,2.1,1,498(+6)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,4,ロングリバイバル,牡3,53,小牧太,1.1/4,1-1-1-1,36.4,21.9,7,496(+4)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,5,トーセンアルニカ,牝4,54,菅原隆一,1/2,4-4-4-5,36.1,12.2,4,450(-4)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,6,マイネルジェイド,牡4,57,国分恭介,クビ,10-11-11-11,35.6,41.8,10,448(-2)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,7,フェデラルホール,牡5,56,蛯名正義,3/4,10-10-9-8,36.0,4.4,2,484(-6)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,8,サフランディライト,牡6,55,川田将雅,1,6-6-7-8,36.2,12.9,5,490(+12)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,9,エスペリア,牡5,53,武豊,3/4,14-13-13-13,35.7,14.9,6,462(0)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,10,マイネルアイザック,牡5,54,松山弘平,3/4,5-5-5-4,36.8,22.7,8,462(+4)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,11,エーシンザヘッド,牡4,55,幸英明,3/4,12-12-12-11,36.3,32.1,9,476(+4)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,12,ナリタポセイドン,牡5,53,和田竜二,5,13-13-14-14,36.2,54.3,12,490(0)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,13,メイショウリョウマ,牡6,53,国分優作,3.1/2,8-8-7-5,38.3,58.8,14,514(0)
2014,201409050410,芝,右, 外2400m,晴,良,15:01,14,マイネルリヒト,牡5,53,嘉藤貴行,大,2-2-2-2,40.2,56.0,13,478(+2)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,1,ショウナンアデラ,牝2,54,蛯名正義,,13-12,34.0,9.8,5,468(-2)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,2,レッツゴードンキ,牝2,54,浜中俊,1/2,9-10,34.3,5.6,2,466(+8)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,3,ココロノアイ,牝2,54,横山典弘,1/2,9-8,34.5,6.3,4,450(-2)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,4,ムーンエクスプレス,牝2,54,松山弘平,3/4,3-4,35.0,61.0,12,414(+2)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,5,アルマオンディーナ,牝2,54,幸英明,クビ,4-5,34.9,44.0,11,450(+4)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,6,スマートプラネット,牝2,54,酒井学,3,1-1,36.0,61.1,13,446(-2)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,7,レオパルディナ,牝2,54,武豊,1/2,9-8,35.2,25.6,7,422(-2)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,8,ロカ,牝2,54,和田竜二,クビ,16-16,34.8,2.9,1,492(-8)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,9,オーミアリス,牝2,54,国分優作,1/2,16-16,34.8,27.3,8,444(+4)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,10,コートシャルマン,牝2,54,川田将雅,3/4,5-6,35.6,6.1,3,446(-2)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,11,ダイワプロパー,牝2,54,高倉稜,ハナ,15-12,35.2,93.1,15,470(-6)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,12,カボスチャン,牝2,54,嘉藤貴行,1.3/4,8-6,35.9,82.3,14,424(-2)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,13,ダノングラシアス,牝2,54,ビュイッ,クビ,12-10,35.8,11.4,6,496(0)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,14,クールホタルビ,牝2,54,小牧太,2,7-15,35.8,37.2,9,438(+4)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,15,アローシルバー,牝2,54,藤田伸二,1.3/4,14-12,36.3,143.7,18,460(-2)
2014,201409050411,芝,右, 外1600m,晴,良,15:40,16,エフェクト,牝2,54,藤岡佑介,1.1/2,5-2,37.5,114.3,16,450(-6)
2014,201409050412,ダ,右,1400m,晴,良,16:25,1,ローブデソワ,牝3,54,ビュイッ,,2-3,36.4,8.7,5,518(+12)
2014,201409050412,ダ,右,1400m,晴,良,16:25,2,タガノトネール,セ4,57,松山弘平,1/2,1-1,36.7,6.7,4,498(+12)
2014,201409050412,ダ,右,1400m,晴,良,16:25,3,ワンダーコロアール,牡5,57,川田将雅,ハナ,4-4,36.3,5.0,2,486(+8)
2014,201409050412,ダ,右,1400m,晴,良,16:25,4,ピンポン,牡4,57,武豊,4,13-12,35.6,5.1,3,468(+6)
2014,201409050412,ダ,右,1400m,晴,良,16:25,5,ロードヴォルケーノ,牡3,56,幸英明,クビ,6-6,36.7,4.8,1,474(+10)
2014,201409050412,ダ,右,1400m,晴,良,16:25,6,コウユーサムライ,牡5,57,横山典弘,クビ,6-6,36.7,14.5,8,498(-6)
2014,201409050412,ダ,右,1400m,晴,良,16:25,7,ピンウィール,牝5,55,藤岡佑介,3/4,14-14,35.6,139.0,12,466(+4)
2014,201409050412,ダ,右,1400m,晴,良,16:25,8,アフリカンハンター,牡6,57,秋山真一,ハナ,11-13,35.9,141.1,13,502(0)
2014,201409050412,ダ,右,1400m,晴,良,16:25,9,シンキングマシーン,セ5,57,蛯名正義,アタマ,11-11,36.0,17.8,9,504(-2)
2014,201409050412,ダ,右,1400m,晴,良,16:25,10,ミッキーヘネシー,牡5,57,小牧太,クビ,10-10,36.4,11.7,7,482(+2)
2014,201409050412,ダ,右,1400m,晴,良,16:25,11,オールブラックス,牡5,57,浜中俊,1/2,2-2,37.7,9.5,6,496(+14)
2014,201409050412,ダ,右,1400m,晴,良,16:25,12,オソレイユ,牡5,57,太宰啓介,1/2,5-4,37.4,30.7,10,516(+2)
2014,201409050412,ダ,右,1400m,晴,良,16:25,13,ダイヤノゲンセキ,セ6,57,和田竜二,1.1/4,6-8,37.4,44.8,11,526(-4)
2014,201409050412,ダ,右,1400m,晴,良,16:25,14,テルミーホワイ,牡7,57,酒井学,1.1/4,9-9,37.3,276.5,14,510(+12)
2014,201409050412,ダ,右,1400m,晴,良,16:25,15,エステーラブ,牝7,55,国分優作,3,15-15,36.5,279.7,15,464(+12)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,1,サウスリュウセイ,牡2,55,ブノワ,,6-6,38.5,9.1,4,462(+4)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,2,アウリン,牡2,55,後藤浩輝,1,1-1,39.3,3.4,2,502(-4)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,3,カシノキングダム,牡2,55,二本柳壮,2.1/2,7-8,38.8,56.8,10,456(+8)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,4,トミケンキルカス,牡2,55,三浦皇成,クビ,7-6,38.9,35.0,9,494(+10)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,5,リッキーファイト,牡2,55,横山和生,1/2,9-9,38.7,153.6,14,448(+8)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,6,ブロンディジェニー,牝2,54,武士沢友,1/2,3-2,39.8,8.4,3,436(-2)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,7,タケルラグーン,牡2,52,原田和真,3/4,16-14,38.5,23.0,6,460(-4)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,8,マニワプリンセス,牝2,54,横山典弘,3,14-11,39.2,28.9,8,440(0)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,9,ユメガアナタニ,牝2,54,丸田恭介,1.3/4,5-5,40.3,111.3,13,466(-6)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,10,リミットブレイク,牡2,55,北村宏司,1.1/4,3-2,40.9,2.1,1,502(+4)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,11,フクムスメ,牝2,51,井上敏樹,1.3/4,14-14,40.0,295.9,16,412(-6)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,12,ヨイチフレーム,牝2,54,江田照男,1/2,9-12,40.2,68.7,11,450(-12)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,13,ブレッザバラーレ,牝2,51,石川裕紀,5,9-14,41.2,18.1,5,430(+4)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,14,テンマイキララ,牝2,54,的場勇人,7,9-12,42.3,86.3,12,420(+2)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,15,オシキャット,セ2,55,中谷雄太,1/2,9-9,42.4,262.1,15,436(-18)
2014,201406040301,ダ,右,1200m,晴,稍重,09:50,16,ディアレストハリテ,牡2,55,柴山雄一,4,2-2,44.2,24.9,7,438(-2)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,1,トーセンマリオン,牝2,54,菅原隆一,,6-6-4-3,38.7,26.5,9,454(+4)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,2,スラリーアイス,牝2,54,武士沢友,3,3-3-2-2,39.5,6.9,2,452(0)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,3,パンプルムース,牝2,54,北村宏司,3,1-1-1-1,40.2,1.8,1,506(+4)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,4,イヌイジェニー,牝2,54,江田照男,3.1/2,6-8-8-4,40.0,18.5,8,466(-2)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,5,ブリアンナ,牝2,54,蛯名正義,3.1/2,10-11-8-7,40.5,10.9,4,468(-12)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,6,テップシー,牝2,54,丸山元気,5,13-12-11-9,41.2,8.1,3,444(+4)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,7,ダイメイエンパイア,牝2,54,丹内祐次,2,12-12-13-12,41.2,331.4,13,472(-2)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,8,ミュークロール,牝2,54,横山和生,クビ,6-8-11-9,41.6,18.3,7,498(-4)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,9,スマートガール,牝2,54,後藤浩輝,1/2,10-8-6-4,42.2,17.2,6,464(0)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,10,ファニーガール,牝2,51,井上敏樹,3/4,13-14-14-14,41.1,384.9,14,440(-2)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,11,パープルカクタス,牝2,54,石橋脩,2,6-6-8-12,42.3,161.3,12,460(-4)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,12,オーラクィーン,牝2,54,横山典弘,クビ,4-5-4-4,42.8,11.9,5,440(+6)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,13,ムーンビューティ,牝2,54,柴田大知,3,4-3-6-11,43.2,31.0,10,456(+6)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,14,パーソナルホウセキ,牝2,54,木幡初広,5,2-2-2-7,44.5,135.5,11,400(+2)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,15,カターニア,牝2,51,原田和真,2,15-15-14-15,43.1,545.7,15,446(-12)
2014,201406040302,ダ,右,1800m,晴,稍重,10:20,16,ビバサンライズ,牝2,54,丸田恭介,,,,---,,計不
2014,201406040303,ダ,右,1800m,晴,稍重,10:50,1,コスモムルジム,牡2,55,柴田大知,,2-2-2-2,40.2,9.3,4,468(0)
2014,201406040303,ダ,右,1800m,晴,稍重,10:50,2,ロックキャンディ,牝2,54,柴山雄一,3/4,13-13-9-8,39.6,16.2,9,478(-2)
2014,201406040303,ダ,右,1800m,晴,稍重,10:50,3,トップオブザツリー,牡2,55,丸田恭介,ハナ,6-6-6-6,39.9,99.7,14,442(0)
2014,201406040303,ダ,右,1800m,晴,稍重,10:50,4,ドラゴンパイロ,牡2,55,吉田豊,3/4,5-4-4-3,40.3,4.7,2,534(+2)
2014,201406040303,ダ,右,1800m,晴,稍重,10:50,5,ドリームドルチェ,牡2,55,丸山元気,3/4,3-3-3-3,40.5,3.3,1,494(-2)
2014,201406040303,ダ,右,1800m,晴,稍重,10:50,6,ダイチ,牡2,55,北村宏司,1.1/2,10-10-9-6,40.2,42.8,12,496(-2)
2014,201406040303,ダ,右,1800m,晴,稍重,10:50,7,バリュープラン,牡2,55,横山和生,1/2,1-1-1-1,41.0,13.2,6,460(-4)
2014,201406040303,ダ,右,1800m,晴,稍重,10:50,8,トーセンアスリート,牡2,55,菅原隆一,2.1/2,15-14-14-11,40.2,15.6,8,466(-2)
